VariationID,first_date,first_bucket,latest_date,latest_bucket
302420,2018-01-13,VUS,2018-01-13,VUS
302421,2018-01-13,VUS,2018-01-13,VUS
302422,2018-01-13,VUS,2018-01-13,VUS
302423,2018-01-13,VUS,2018-01-13,VUS
302424,2018-01-12,VUS,2018-01-12,VUS
302426,2018-01-13,VUS,2018-01-13,VUS
302427,2018-01-13,VUS,2018-01-13,VUS
306212,2018-01-13,VUS,2024-07-08,VUS
306214,2018-01-12,B,2026-01-27,B
306216,2018-01-13,VUS,2022-11-07,VUS
306217,2018-01-13,VUS,2024-04-25,VUS
306219,2018-01-12,B,2026-02-01,B
306221,2018-01-13,VUS,2018-01-13,VUS
306222,2018-01-12,VUS,2018-01-12,VUS
306223,2018-01-12,VUS,2025-05-26,VUS
306228,2018-01-13,VUS,2018-01-13,VUS
306229,2018-01-12,VUS,2021-12-06,VUS
328166,2018-01-12,B,2018-01-12,B
328167,2018-01-13,B,2018-01-13,B
328168,2018-01-12,VUS,2018-01-12,VUS
328169,2018-01-13,VUS,2025-06-12,VUS
328170,2018-01-13,LB,2023-09-24,LB
328171,2018-01-13,B,2026-01-22,B
328173,2018-01-12,VUS,2018-01-12,VUS
328175,2018-01-13,B,2025-11-21,B
328177,2018-01-12,B,2024-10-22,B
328178,2018-01-12,VUS,2018-01-12,VUS
328181,2018-01-12,LB,2021-11-18,LB
328182,2018-01-12,B,2025-11-25,B
328184,2018-01-12,B,2026-01-14,B
328187,2018-01-13,B,2026-01-13,B
328189,2018-01-13,B,2025-12-09,B
328191,2018-01-13,VUS,2018-01-13,VUS
328195,2018-01-13,LB,2024-12-07,LB
328196,2018-01-13,B,2025-09-17,B
328197,2018-01-12,B,2025-12-21,B
328198,2018-01-13,B,2018-01-13,B
328199,2018-01-12,VUS,2018-01-12,VUS
328200,2018-01-12,B,2018-01-12,B
328201,2018-01-12,B,2018-01-12,B
354807,2018-01-13,B,2018-01-13,B
354808,2018-01-13,VUS,2018-01-13,VUS
354809,2018-01-13,VUS,2018-01-13,VUS
354811,2018-01-13,VUS,2018-01-13,VUS
354812,2018-01-12,B,2018-01-12,B
354814,2018-01-13,VUS,2018-01-13,VUS
354815,2018-01-13,B,2018-01-13,B
354816,2018-01-12,B,2018-01-12,B
354817,2018-01-13,B,2018-01-13,B
354818,2018-01-13,B,2018-01-13,B
354819,2018-01-13,B,2018-01-13,B
354822,2018-01-13,LB,2018-01-13,LB
354823,2018-01-13,VUS,2018-01-13,VUS
354825,2018-01-13,B,2018-01-13,B
354826,2018-01-12,B,2018-01-12,B
354827,2018-01-12,B,2018-01-12,B
354828,2018-01-13,VUS,2018-01-13,VUS
354829,2018-01-13,VUS,2018-01-13,VUS
354830,2018-01-13,B,2018-01-13,B
354831,2018-01-13,B,2018-01-13,B
354832,2018-01-12,B,2018-01-12,B
354833,2018-01-13,VUS,2018-01-13,VUS
354836,2018-01-13,B,2018-01-13,B
354837,2018-01-12,VUS,2018-01-12,VUS
354838,2018-01-13,VUS,2018-01-13,VUS
354839,2018-01-13,VUS,2018-01-13,VUS
354840,2018-01-13,B,2018-01-13,B
354841,2018-01-13,B,2018-01-13,B
354842,2018-01-13,B,2018-01-13,B
354843,2018-01-13,VUS,2018-01-13,VUS
354844,2018-01-12,VUS,2018-01-12,VUS
354845,2018-01-12,VUS,2018-01-12,VUS
354848,2018-01-13,B,2018-01-13,B
354849,2018-01-12,B,2018-01-12,B
354850,2018-01-13,VUS,2018-01-13,VUS
354851,2018-01-13,B,2018-01-13,B
354852,2018-01-12,B,2018-01-12,B
354853,2018-01-13,VUS,2018-01-13,VUS
354861,2018-01-12,B,2018-01-12,B
354862,2018-01-13,B,2018-01-13,B
354865,2018-01-13,B,2018-01-13,B
354866,2018-01-13,VUS,2018-01-13,VUS
354867,2018-01-13,B,2018-01-13,B
354868,2018-01-13,B,2018-01-13,B
354869,2018-01-13,VUS,2018-01-13,VUS
354870,2018-01-13,VUS,2018-01-13,VUS
354871,2018-01-13,B,2018-01-13,B
354873,2018-01-13,VUS,2018-01-13,VUS
354874,2018-01-12,LB,2018-01-12,LB
354876,2018-01-13,VUS,2018-01-13,VUS
354877,2018-01-13,VUS,2018-01-13,VUS
354878,2018-01-13,B,2018-01-13,B
354879,2018-01-12,B,2018-01-12,B
354880,2018-01-13,VUS,2018-01-13,VUS
354881,2018-01-12,B,2018-01-12,B
354882,2018-01-12,VUS,2018-01-12,VUS
354883,2018-01-13,LB,2018-01-13,LB
354884,2018-01-13,VUS,2018-01-13,VUS
354885,2018-01-12,LB,2018-01-12,LB
354887,2018-01-13,VUS,2018-01-13,VUS
354888,2018-01-13,B,2018-11-12,B
354890,2018-01-12,B,2025-12-17,B
354891,2018-01-12,LB,2026-01-16,LB
354895,2025-12-15,LB,2025-12-15,LB
354897,2026-01-25,LB,2026-01-25,LB
354900,2018-01-13,VUS,2018-01-13,VUS
354901,2018-01-12,B,2025-12-26,B
354902,2018-01-13,B,2026-01-28,B
354905,2018-01-12,B,2026-01-23,B
354906,2019-12-29,B,2025-06-20,B
354907,2018-01-13,LB,2026-03-01,LB
354908,2018-01-13,VUS,2025-08-30,VUS
354909,2018-01-13,VUS,2018-01-13,VUS
354910,2018-01-12,B,2024-06-03,B
354911,2020-03-27,LB,2025-10-02,LB
354912,2025-11-17,LB,2025-11-17,LB
354914,2019-10-31,B,2025-01-20,B
354917,2018-01-12,LB,2025-03-31,LB
354918,2018-01-13,LB,2025-12-16,LB
354919,2018-01-12,VUS,2018-01-12,VUS
354920,2021-09-27,LB,2026-01-27,LB
354921,2018-01-13,B,2018-11-12,B
379945,2015-12-02,B,2026-02-03,B
379946,2017-05-23,B,2026-01-05,B
383272,2016-03-07,LB,2025-03-26,LB
383735,2016-02-23,LB,2025-12-09,LB
387426,2016-06-29,VUS,2024-10-20,VUS
387747,2016-07-29,LB,2026-01-12,LB
387910,2016-08-03,LB,2016-08-03,LB
388350,2016-08-17,LB,2024-09-04,LB
388499,2016-08-17,VUS,2016-08-17,VUS
388725,2016-08-19,LB,2016-08-19,LB
389995,2016-10-20,LB,2016-10-20,LB
390415,2016-11-03,LB,2025-04-07,LB
390682,2019-07-31,LB,2025-12-30,LB
395688,2010-11-30,P,2010-11-30,P
403425,2016-03-29,LB,2026-01-19,LB
403426,2016-03-29,LB,2026-01-19,LB
403427,2016-03-29,LB,2026-01-19,LB
441796,2015-08-10,VUS,2015-08-10,VUS
441903,2014-12-02,P,2014-12-02,P
441904,2015-07-14,P,2015-07-14,P
442063,2016-02-01,P,2016-02-01,P
442400,2015-07-14,P,2015-07-14,P
442401,2014-12-02,P,2014-12-02,P
443296,2014-06-16,P,2014-06-16,P
443496,2014-12-02,P,2014-12-02,P
443497,2015-07-14,P,2015-07-14,P
443498,2014-12-02,P,2014-12-02,P
443499,2015-07-14,P,2015-07-14,P
452591,2017-10-13,VUS,2017-10-13,VUS
488404,2022-10-03,P,2022-10-03,P
492969,2018-02-21,P,2018-02-21,P
492970,2018-02-21,P,2018-02-21,P
492977,2018-02-21,P,2026-01-02,P
493098,2017-08-01,VUS,2017-08-01,VUS
506455,2017-04-17,LB,2026-01-07,LB
507141,2017-02-07,LB,2017-11-06,LB
511378,2017-08-17,LB,2017-08-17,LB
511693,2017-09-12,LB,2017-09-12,LB
512394,2019-08-26,LB,2025-10-13,LB
512411,2017-10-16,LB,2017-10-16,LB
514612,2018-01-29,LB,2018-01-29,LB
522188,2016-05-10,B,2024-11-04,B
522474,2017-09-18,P,2017-09-18,P
523279,2017-01-01,P,2017-01-01,P
523889,2018-04-13,VUS,2024-10-09,VUS
531899,2018-12-04,P,2018-12-04,P
538563,2018-01-13,VUS,2025-10-28,VUS
538564,2025-04-21,LB,2025-04-21,LB
549848,2018-07-27,P,2018-07-27,P
549849,2018-07-27,P,2026-01-30,P
549851,2018-07-27,P,2026-01-30,P
562360,2018-09-16,LP,2018-09-16,LP
562847,2018-01-31,P,2018-01-31,P
562848,2018-03-23,P,2018-03-23,P
562850,2017-12-06,P,2017-12-06,P
563204,2017-08-25,P,2017-08-25,P
563885,2018-03-08,P,2018-03-08,P
590347,2018-01-01,P,2018-01-01,P
590348,2018-01-01,P,2018-01-01,P
590349,2018-01-01,P,2018-01-01,P
590350,2018-01-01,P,2018-01-01,P
590352,2018-01-01,P,2020-04-28,P
590353,2018-01-01,LP,2024-12-10,LP
590354,2018-01-01,LP,2018-01-01,LP
590355,2018-01-01,VUS,2018-01-01,VUS
590356,2018-01-01,VUS,2018-01-01,VUS
590357,2018-01-01,LP,2018-01-01,LP
591378,2018-09-16,VUS,2018-09-16,VUS
591515,2018-09-16,VUS,2024-06-03,VUS
591855,2018-09-16,VUS,2018-09-16,VUS
597998,2018-07-09,VUS,2018-07-09,VUS
620175,2017-12-29,P,2024-07-05,P
631493,2019-05-17,P,2019-05-17,P
631494,2019-05-20,P,2019-05-20,P
631808,2022-03-04,VUS,2022-03-04,VUS
636767,2018-08-28,VUS,2025-08-13,VUS
636894,2018-12-14,LP,2024-03-26,LP
636897,2018-12-18,VUS,2018-12-18,VUS
638634,2019-05-21,B,2019-05-21,B
638635,2019-05-21,B,2019-05-21,B
660397,2026-01-12,VUS,2026-01-12,VUS
664953,2021-11-11,VUS,2022-04-20,VUS
667513,2018-05-23,LB,2024-12-13,LB
682539,2018-05-08,LB,2025-06-12,LB
685511,2017-08-11,VUS,2017-08-11,VUS
688050,2017-09-26,P,2017-09-26,P
688245,2017-12-13,VUS,2017-12-13,VUS
689150,2017-12-21,VUS,2017-12-21,VUS
689158,2017-12-18,VUS,2017-12-18,VUS
697999,2021-08-19,LB,2025-02-27,LB
709638,2022-04-07,LB,2025-05-27,LB
713822,2019-12-31,LB,2022-01-21,LB
713954,2019-12-31,LB,2019-12-31,LB
714881,2022-08-01,B,2025-12-20,B
721717,2018-01-19,LB,2018-01-19,LB
722440,2025-07-13,LB,2025-07-13,LB
723553,2018-02-21,LB,2018-02-21,LB
725112,2017-12-20,LB,2017-12-20,LB
726395,2023-10-17,LB,2023-10-17,LB
728263,2023-12-28,B,2023-12-28,B
730090,2017-12-15,LB,2017-12-15,LB
731454,2017-11-08,LB,2017-11-08,LB
735641,2025-06-12,LB,2025-06-12,LB
740025,2020-03-23,LB,2025-07-30,LB
752216,2022-06-27,LB,2025-12-24,LB
754953,2021-11-10,LB,2025-12-03,LB
755540,2025-10-27,LB,2025-10-27,LB
758838,2024-07-12,LB,2025-04-25,LB
759358,2021-11-18,LB,2025-04-14,LB
761364,2018-08-08,LB,2018-08-08,LB
761733,2025-06-23,LB,2025-06-23,LB
763297,2022-01-13,LB,2022-01-13,LB
763982,2026-01-08,B,2026-01-08,B
769316,2017-05-03,B,2022-04-14,B
769317,2017-05-03,B,2023-12-06,B
769958,2020-05-18,B,2026-01-22,B
770364,2019-12-31,LB,2019-12-31,LB
773249,2022-04-06,LB,2025-03-10,LB
780994,2019-05-06,B,2025-12-08,B
782868,2019-11-26,B,2025-12-15,B
789629,2017-06-30,LB,2017-06-30,LB
789663,2017-06-30,LB,2017-06-30,LB
791951,2022-04-01,B,2026-01-18,B
794080,2025-12-23,LB,2025-12-23,LB
794703,2019-12-31,LB,2019-12-31,LB
796287,2025-10-06,LB,2025-10-06,LB
798199,2022-08-24,B,2022-08-24,B
799098,2024-03-12,LB,2024-03-12,LB
810838,2019-10-04,P,2019-10-04,P
814497,2018-11-06,P,2018-11-06,P
814507,2018-06-15,P,2018-06-15,P
815435,2018-09-18,VUS,2018-09-18,VUS
815462,2019-02-07,P,2019-02-07,P
815468,2019-01-02,P,2019-01-02,P
816066,2018-06-29,VUS,2018-06-29,VUS
831566,2019-09-18,P,2019-09-18,P
832891,2019-07-15,P,2019-07-15,P
841594,2024-11-05,VUS,2024-11-05,VUS
863568,2019-12-04,LP,2024-02-12,LP
877291,2018-01-13,VUS,2018-01-13,VUS
877292,2018-01-22,VUS,2018-01-22,VUS
877293,2018-01-13,VUS,2018-01-13,VUS
877346,2018-01-13,VUS,2018-01-13,VUS
877347,2018-01-12,VUS,2018-01-12,VUS
878327,2018-01-13,VUS,2018-01-13,VUS
878328,2018-01-13,VUS,2018-01-13,VUS
878329,2018-01-12,VUS,2018-01-12,VUS
878330,2018-01-12,VUS,2018-01-12,VUS
878331,2018-01-13,VUS,2018-01-13,VUS
878370,2018-01-13,VUS,2018-01-13,VUS
878371,2018-01-15,VUS,2018-01-15,VUS
878372,2018-01-13,VUS,2018-01-13,VUS
878913,2018-01-13,VUS,2018-01-13,VUS
878961,2018-01-13,VUS,2018-01-13,VUS
880091,2018-01-13,VUS,2018-01-13,VUS
880092,2018-01-13,VUS,2018-01-13,VUS
880093,2018-01-12,LB,2018-01-12,LB
880094,2018-01-13,VUS,2018-01-13,VUS
880095,2018-01-13,VUS,2018-01-13,VUS
880135,2018-01-13,VUS,2018-01-13,VUS
880136,2018-01-13,B,2018-01-13,B
880233,2018-01-13,VUS,2018-01-13,VUS
881121,2018-01-13,VUS,2018-01-13,VUS
881593,2018-01-13,VUS,2025-08-28,VUS
882745,2018-01-13,VUS,2026-01-03,VUS
882747,2018-01-12,VUS,2018-01-12,VUS
883482,2017-04-27,VUS,2025-10-23,VUS
888605,2018-01-13,LB,2022-12-14,LB
888607,2018-01-13,B,2018-01-13,B
889614,2018-01-13,B,2025-06-16,B
889615,2018-01-12,VUS,2018-01-12,VUS
890258,2018-01-13,LB,2018-01-13,LB
890308,2018-01-13,LB,2025-09-09,LB
890309,2018-01-13,VUS,2018-01-13,VUS
890310,2018-01-12,VUS,2018-01-12,VUS
890780,2018-01-12,VUS,2025-06-12,VUS
890828,2018-01-12,VUS,2018-01-12,VUS
890869,2018-01-13,VUS,2018-01-13,VUS
890870,2018-01-12,VUS,2018-01-12,VUS
890871,2018-01-12,VUS,2018-01-12,VUS
890872,2018-01-12,VUS,2018-01-12,VUS
892021,2018-01-13,VUS,2018-01-13,VUS
892068,2018-01-13,VUS,2018-01-13,VUS
892069,2018-01-12,VUS,2018-01-12,VUS
904008,2018-01-12,VUS,2018-01-12,VUS
904070,2018-01-13,VUS,2018-01-13,VUS
904071,2018-01-12,VUS,2018-01-12,VUS
904072,2018-01-13,VUS,2018-01-13,VUS
904137,2018-01-13,VUS,2018-01-13,VUS
904138,2018-01-12,VUS,2018-01-12,VUS
904139,2018-01-13,VUS,2018-01-13,VUS
904140,2018-03-30,VUS,2018-03-30,VUS
904191,2018-01-12,VUS,2018-01-12,VUS
904192,2018-01-13,VUS,2018-01-13,VUS
904193,2018-01-12,VUS,2018-01-12,VUS
904194,2018-01-12,VUS,2018-01-12,VUS
904195,2018-01-13,VUS,2018-01-13,VUS
904249,2018-01-13,B,2018-01-13,B
904250,2018-01-13,LB,2018-01-13,LB
904848,2018-01-13,VUS,2018-01-13,VUS
904849,2018-01-13,VUS,2018-01-13,VUS
904850,2018-02-02,VUS,2018-02-02,VUS
904914,2018-01-13,VUS,2018-01-13,VUS
904915,2018-01-13,VUS,2018-01-13,VUS
904916,2018-01-13,VUS,2018-01-13,VUS
904917,2018-01-12,VUS,2018-01-12,VUS
904975,2018-01-13,VUS,2018-01-13,VUS
905039,2018-01-13,VUS,2023-07-17,VUS
905040,2018-01-12,VUS,2025-08-13,VUS
905041,2018-01-13,VUS,2018-01-13,VUS
905882,2017-04-27,VUS,2017-04-27,VUS
905883,2018-01-12,VUS,2018-01-12,VUS
906399,2018-01-12,VUS,2018-01-12,VUS
906400,2018-01-13,B,2018-01-13,B
906465,2018-01-12,VUS,2018-01-12,VUS
906466,2018-01-13,VUS,2018-01-13,VUS
906467,2018-01-13,VUS,2018-01-13,VUS
906468,2018-01-13,VUS,2018-01-13,VUS
906510,2018-01-13,VUS,2018-01-13,VUS
906511,2018-01-12,B,2018-01-12,B
906563,2018-04-06,VUS,2018-04-06,VUS
907404,2018-01-13,VUS,2018-01-13,VUS
907405,2018-01-13,VUS,2018-01-13,VUS
907455,2018-01-13,VUS,2018-01-13,VUS
907456,2018-01-12,VUS,2018-01-12,VUS
907457,2018-01-12,VUS,2018-01-12,VUS
907518,2018-01-12,VUS,2018-01-12,VUS
907519,2018-01-12,VUS,2018-01-12,VUS
907520,2018-01-13,VUS,2018-01-13,VUS
907521,2018-01-12,VUS,2018-01-12,VUS
907522,2018-01-13,VUS,2018-01-13,VUS
907579,2018-01-13,VUS,2018-01-13,VUS
907580,2017-04-27,VUS,2017-04-27,VUS
930774,2019-10-15,LP,2019-10-15,LP
931942,2016-01-01,VUS,2016-01-01,VUS
932690,2020-04-01,VUS,2024-04-25,VUS
937587,2023-07-17,VUS,2023-07-17,VUS
939502,2019-08-07,VUS,2019-08-07,VUS
956334,2021-06-08,P,2025-06-01,P
972833,2019-01-01,VUS,2024-06-26,VUS
972836,2019-01-01,VUS,2025-08-18,VUS
972847,2019-01-01,VUS,2019-01-01,VUS
972849,2019-01-01,VUS,2019-01-01,VUS
972860,2019-01-01,VUS,2019-01-01,VUS
974790,2020-04-08,P,2020-04-08,P
977520,2020-03-23,VUS,2020-03-23,VUS
980554,2019-07-29,P,2019-07-29,P
980557,2021-05-01,VUS,2021-05-01,VUS
980957,2019-08-30,VUS,2019-08-30,VUS
982793,2019-01-01,LB,2019-01-01,LB
983187,2020-07-08,P,2020-07-08,P
987515,2024-09-27,VUS,2024-09-27,VUS
992380,2019-12-11,LP,2019-12-11,LP
992384,2020-01-03,LP,2020-01-03,LP
992421,2020-01-23,VUS,2020-01-23,VUS
992438,2020-10-06,P,2022-02-02,P
997825,2021-02-25,P,2021-02-25,P
1003647,2020-02-17,VUS,2020-02-17,VUS
1006418,2022-11-08,VUS,2022-11-08,VUS
1010741,2020-07-09,VUS,2020-07-09,VUS
1017177,2024-01-31,VUS,2024-01-31,VUS
1025402,2024-04-25,VUS,2025-06-12,VUS
1025530,2022-08-09,VUS,2022-08-09,VUS
1025938,2025-12-25,VUS,2025-12-25,VUS
1026054,2022-07-12,VUS,2022-07-12,VUS
1032156,2018-07-02,VUS,2018-07-02,VUS
1032157,2018-12-07,VUS,2025-09-15,VUS
1032597,2018-10-28,VUS,2018-10-28,VUS
1034070,2018-10-08,VUS,2018-10-08,VUS
1035604,2020-05-20,VUS,2020-05-20,VUS
1039693,2020-07-03,VUS,2020-07-03,VUS
1042960,2021-04-08,VUS,2021-07-27,VUS
1048653,2021-01-07,P,2024-10-11,P
1048655,2021-02-15,P,2021-02-15,P
1049728,2025-07-12,LB,2026-01-01,LB
1049962,2021-10-06,VUS,2022-08-17,VUS
1064698,2020-12-25,P,2020-12-25,P
1066294,2022-11-11,LP,2022-11-11,LP
1068902,2023-09-09,P,2025-11-17,P
1075501,2020-01-16,P,2020-01-16,P
1083488,2024-08-24,LB,2025-04-30,LB
1095005,2026-01-25,LB,2026-01-25,LB
1100636,2021-10-18,LB,2025-12-01,LB
1109910,2024-02-12,LB,2024-02-12,LB
1130800,2026-01-29,LB,2026-01-29,LB
1134985,2021-09-13,LB,2025-12-22,LB
1143010,2025-04-28,LB,2025-04-28,LB
1156383,2026-01-23,LB,2026-01-23,LB
1160384,2019-05-02,LB,2025-12-13,LB
1164345,2026-02-04,B,2026-02-04,B
1164875,2019-03-27,B,2026-02-03,B
1166254,2019-09-18,LB,2026-02-01,LB
1166805,2026-01-19,B,2026-01-19,B
1168445,2026-01-21,B,2026-01-21,B
1169855,2025-12-17,B,2025-12-17,B
1172653,2022-08-30,P,2026-01-30,P
1175494,2018-07-05,B,2018-07-05,B
1175528,2019-09-02,LB,2019-09-02,LB
1175653,2019-07-17,B,2019-07-17,B
1177978,2018-07-05,LB,2018-07-05,LB
1178422,2018-07-09,B,2018-07-09,B
1178530,2020-02-14,B,2020-02-14,B
1178816,2018-07-14,LB,2018-07-14,LB
1178883,2018-07-10,LB,2018-07-10,LB
1179126,2021-06-30,LP,2021-06-30,LP
1179143,2021-06-30,LP,2021-06-30,LP
1179708,2019-10-05,B,2019-10-05,B
1179854,2021-07-22,B,2026-02-02,B
1180081,2018-11-12,B,2018-11-12,B
1181148,2018-07-09,B,2018-07-09,B
1181426,2020-09-21,LB,2020-09-21,LB
1182493,2020-04-06,LB,2020-04-06,LB
1182610,2019-09-02,B,2024-01-24,B
1183327,2019-01-25,B,2024-01-24,B
1183989,2021-07-06,P,2021-07-06,P
1183991,2021-07-06,P,2021-07-06,P
1184369,2020-05-29,VUS,2020-05-29,VUS
1186571,2020-03-28,LB,2020-03-28,LB
1186637,2020-09-26,LB,2020-09-26,LB
1187111,2019-09-06,LB,2019-09-06,LB
1188011,2020-06-16,LB,2020-06-16,LB
1188239,2019-02-04,LB,2019-02-04,LB
1188251,2019-02-04,LB,2019-02-04,LB
1188622,2020-05-10,LB,2020-05-10,LB
1188963,2018-07-05,B,2021-07-14,B
1188964,2019-09-02,B,2021-07-14,B
1189265,2018-07-09,LB,2018-07-09,LB
1189488,2020-07-16,LB,2020-07-16,LB
1189932,2019-10-06,LB,2019-10-06,LB
1190505,2018-11-11,LB,2018-11-11,LB
1191761,2022-01-28,VUS,2022-01-28,VUS
1191801,2019-08-21,LB,2019-08-21,LB
1192280,2021-07-23,VUS,2021-07-23,VUS
1192814,2019-02-04,LB,2019-02-04,LB
1193113,2019-12-10,LB,2019-12-10,LB
1194067,2019-02-04,LB,2019-02-04,LB
1194489,2019-08-06,LB,2019-08-06,LB
1194533,2019-02-28,LB,2019-02-28,LB
1194846,2018-11-12,LB,2018-11-12,LB
1195661,2020-06-16,LB,2020-06-16,LB
1196261,2019-06-28,LB,2019-06-28,LB
1197338,2018-10-19,LB,2018-10-19,LB
