VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
256893,2017-05-15,B,2025-05-02,LB,7.964407939767283,B_to_LB
256899,2018-07-18,B,2021-12-20,LB,3.4250513347022586,B_to_LB
256901,2017-05-30,B,2026-02-01,LB,8.676249144421629,B_to_LB
256902,2018-09-18,B,2025-04-25,LB,6.6009582477754964,B_to_LB
256907,2018-07-18,B,2021-12-20,LB,3.4250513347022586,B_to_LB
256913,2017-05-02,B,2025-05-02,LB,8.0,B_to_LB
256915,2017-05-25,B,2025-05-02,LB,7.9370294318959616,B_to_LB
256919,2017-05-23,B,2026-02-01,LB,8.695414099931554,B_to_LB
256923,2017-09-21,B,2025-04-25,LB,7.592060232717317,B_to_LB
256927,2017-05-23,B,2025-05-02,LB,7.942505133470226,B_to_LB
256932,2019-04-19,B,2025-04-25,LB,6.017796030116359,B_to_LB
256940,2020-07-12,B,2026-01-30,LB,5.552361396303901,B_to_LB
256945,2019-01-24,B,2025-04-25,LB,6.250513347022587,B_to_LB
256947,2017-06-05,B,2025-06-04,LB,7.997262149212868,B_to_LB
256948,2018-07-03,B,2026-01-01,LB,7.498973305954825,B_to_LB
256953,2017-05-31,B,2025-06-16,LB,8.043805612594113,B_to_LB
256954,2018-03-01,B,2025-06-01,LB,7.252566735112937,B_to_LB
256957,2019-03-01,B,2026-04-16,LB,7.12662559890486,B_to_LB
256961,2020-04-20,B,2025-10-01,LB,5.448323066392882,B_to_LB
256962,2017-02-01,B,2025-06-04,LB,8.336755646817249,B_to_LB
256963,2018-10-01,B,2025-04-25,LB,6.565366187542779,B_to_LB
256966,2019-11-19,B,2026-03-01,LB,6.28062970568104,B_to_LB
256967,2019-10-01,B,2025-10-01,LB,6.0013689253935665,B_to_LB
256970,2018-07-17,B,2025-11-01,LB,7.293634496919918,B_to_LB
256971,2018-05-29,B,2026-01-30,LB,7.67419575633128,B_to_LB
256976,2018-10-01,B,2025-04-25,LB,6.565366187542779,B_to_LB
256977,2018-10-01,B,2025-04-25,LB,6.565366187542779,B_to_LB
256979,2019-02-25,B,2026-03-01,LB,7.011635865845311,B_to_LB
256980,2019-10-15,B,2025-12-01,LB,6.1300479123887746,B_to_LB
256982,2020-06-02,B,2025-06-16,LB,5.037645448323066,B_to_LB
256985,2016-10-20,LB,2026-04-10,B,9.470225872689939,LB_to_B
256989,2020-02-20,B,2026-03-02,LB,6.028747433264887,B_to_LB
256990,2016-03-28,LB,2026-01-01,B,9.763175906913073,LB_to_B
256991,2017-05-08,B,2026-04-10,LB,8.922655715263518,B_to_LB
256992,2018-11-27,B,2025-03-21,LB,6.313483915126626,B_to_LB
256995,2018-09-04,B,2026-04-21,LB,7.627652292950034,B_to_LB
256999,2019-11-20,B,2025-12-22,LB,6.0889801505817935,B_to_LB
257002,2017-10-12,B,2025-06-16,LB,7.676933607118412,B_to_LB
257006,2018-09-04,B,2021-11-11,LB,3.186858316221766,B_to_LB
257007,2019-11-02,B,2025-04-25,LB,5.478439425051334,B_to_LB
257008,2019-01-01,B,2025-06-04,LB,6.422997946611909,B_to_LB
257009,2019-03-18,B,2026-03-01,LB,6.954140999315538,B_to_LB
257010,2018-10-01,B,2025-04-25,LB,6.565366187542779,B_to_LB
257012,2021-09-01,LB,2022-07-01,B,0.8295687885010267,LB_to_B
257014,2019-08-29,B,2025-09-01,LB,6.009582477754963,B_to_LB
257015,2019-01-01,B,2025-04-25,LB,6.313483915126626,B_to_LB
257016,2019-01-01,B,2025-05-28,LB,6.403832991101985,B_to_LB
257018,2017-03-13,B,2026-02-01,LB,8.889801505817934,B_to_LB
257020,2018-08-03,B,2025-08-01,LB,6.995208761122519,B_to_LB
257021,2018-07-26,B,2025-11-01,LB,7.268993839835729,B_to_LB
257025,2017-10-23,B,2025-06-04,LB,7.613963039014374,B_to_LB
257030,2017-10-23,B,2025-06-04,LB,7.613963039014374,B_to_LB
257040,2019-01-01,B,2025-06-04,LB,6.422997946611909,B_to_LB
262392,2017-04-27,LB,2026-02-04,B,8.774811772758385,LB_to_B
262402,2017-02-01,B,2018-11-12,LB,1.7768651608487338,B_to_LB
262413,2018-04-14,B,2018-07-14,LB,0.24914442162902123,B_to_LB
262797,2019-10-06,LB,2026-02-02,B,6.327173169062286,LB_to_B
280669,2016-06-23,P,2022-03-08,LP,5.705681040383299,P_to_LP
281377,2015-06-23,LB,2026-02-01,B,10.611909650924025,LB_to_B
289881,2016-10-25,LB,2026-01-28,B,9.259411362080767,LB_to_B
350007,2018-01-13,LB,2020-07-14,B,2.4996577686516086,LB_to_B
350022,2017-04-27,LB,2026-02-02,B,8.76933607118412,LB_to_B
350025,2018-01-13,LB,2026-01-01,B,7.967145790554415,LB_to_B
350031,2018-01-13,LB,2026-01-29,B,8.043805612594113,LB_to_B
357427,2017-08-08,LP,2026-01-22,P,8.457221081451062,LP_to_P
357429,2017-05-11,LB,2026-01-28,B,8.71731690622861,LB_to_B
357455,2019-08-24,LB,2021-06-28,B,1.8453114305270362,LB_to_B
370138,2015-12-14,LP,2025-12-12,P,9.995893223819301,LP_to_P
370164,2015-12-11,LP,2025-04-18,P,9.352498288843258,LP_to_P
370239,2015-12-23,LP,2025-10-29,P,9.850787132101301,LP_to_P
370246,2015-12-28,LP,2025-07-02,P,9.51129363449692,LP_to_P
370289,2016-01-04,LP,2025-10-12,P,9.77138945927447,LP_to_P
370377,2016-01-27,LP,2024-02-01,P,8.013689253935661,LP_to_P
370381,2016-01-28,LP,2025-06-09,P,9.363449691991786,LP_to_P
370453,2016-02-12,LP,2025-04-06,P,9.14715947980835,LP_to_P
370548,2016-02-26,LP,2026-01-01,P,9.848049281314168,LP_to_P
370711,2016-03-29,LP,2020-09-13,P,4.459958932238193,LP_to_P
370767,2016-04-14,LP,2023-08-31,P,7.378507871321013,LP_to_P
370781,2016-04-12,LP,2025-06-10,P,9.160848733744011,LP_to_P
370799,2016-04-14,LP,2026-01-26,P,9.78507871321013,LP_to_P
370835,2016-04-22,LP,2025-05-08,P,9.043121149897331,LP_to_P
370990,2016-06-01,LP,2024-03-26,P,7.816563997262149,LP_to_P
371036,2016-06-14,LP,2025-11-26,P,9.451060917180014,LP_to_P
371152,2016-07-18,LP,2023-10-15,P,7.241615331964408,LP_to_P
371193,2016-07-26,LP,2023-07-26,P,6.997946611909651,LP_to_P
371295,2016-08-23,LP,2025-10-02,P,9.1088295687885,LP_to_P
371319,2016-08-31,LP,2023-02-23,P,6.480492813141684,LP_to_P
371371,2016-09-07,LP,2026-05-19,P,9.69472963723477,LP_to_P
374097,2015-08-19,P,2026-03-07,LP,10.548939082819986,P_to_LP
374119,2015-02-02,LP,2024-09-13,P,9.612594113620808,LP_to_P
374206,2013-11-28,LP,2026-02-16,VUS,12.219028062970569,LP_to_VUS
377269,2014-10-13,LP,2025-08-23,P,10.861054072553046,LP_to_P
378793,2015-06-23,B,2026-03-01,LB,10.688569472963723,B_to_LB
379812,2019-11-27,LB,2024-01-30,B,4.175222450376454,LB_to_B
392619,2020-01-31,VUS,2025-03-11,LP,5.108829568788501,VUS_to_LP
406889,2022-02-28,LP,2023-08-22,P,1.4784394250513346,LP_to_P
413718,2015-06-24,LB,2026-01-31,B,10.60643394934976,LB_to_B
430967,2015-08-07,P,2025-10-07,LP,10.168377823408624,P_to_LP
431432,2017-08-07,P,2025-05-19,LP,7.780971937029432,P_to_LP
432135,2016-04-05,LP,2026-03-04,P,9.911019849418206,LP_to_P
433940,2017-10-09,B,2025-11-01,LB,8.062970568104038,B_to_LB
433942,2017-04-26,B,2025-04-25,LB,7.997262149212868,B_to_LB
433955,2022-08-29,LB,2025-10-01,B,3.0910335386721424,LB_to_B
433964,2019-09-20,B,2026-05-07,LB,6.628336755646817,B_to_LB
433973,2016-09-30,B,2025-09-01,LB,8.919917864476385,B_to_LB
433974,2017-02-20,B,2026-05-07,LB,9.207392197125257,B_to_LB
434001,2018-11-24,LP,2025-11-18,P,6.98425735797399,LP_to_P
434011,2018-10-11,B,2025-11-01,LB,7.058179329226557,B_to_LB
440089,2016-12-02,B,2026-03-01,LB,9.242984257357975,B_to_LB
440113,2020-03-20,B,2022-06-14,LB,2.2340862422997945,B_to_LB
440114,2019-12-17,B,2025-06-04,LB,5.464750171115674,B_to_LB
440116,2017-01-18,B,2025-05-27,LB,8.353182751540041,B_to_LB
440127,2016-10-20,B,2025-04-08,LB,8.465434633812457,B_to_LB
440141,2013-05-24,B,2025-12-22,LB,12.580424366872005,B_to_LB
440146,2018-10-11,B,2019-09-08,LB,0.9089664613278576,B_to_LB
447944,2016-12-28,B,2021-08-18,LB,4.63791923340178,B_to_LB
447949,2017-05-30,P,2025-11-11,LP,8.451745379876797,P_to_LP
447964,2019-03-01,LB,2025-07-02,B,6.338124572210814,LB_to_B
447969,2017-01-30,B,2021-06-04,LB,4.342231348391513,B_to_LB
447975,2019-03-04,B,2025-06-27,LB,6.316221765913758,B_to_LB
447978,2017-05-25,B,2026-01-09,LB,8.626967830253252,B_to_LB
447981,2017-07-27,LP,2025-05-01,P,7.761806981519507,LP_to_P
448010,2016-08-31,LB,2026-03-05,B,9.508555783709788,LB_to_B
448014,2017-03-17,P,2025-02-14,LP,7.915126625598905,P_to_LP
448015,2016-11-18,P,2018-09-16,LP,1.8261464750171115,P_to_LP
448018,2017-05-03,B,2020-04-15,LB,2.951403148528405,B_to_LB
448033,2019-05-24,LP,2025-10-07,P,6.373716632443532,LP_to_P
448039,2019-01-01,LP,2026-03-05,P,7.173169062286106,LP_to_P
448969,2017-06-07,P,2023-05-08,LP,5.916495550992471,P_to_LP
449307,2020-02-05,P,2025-03-26,LP,5.136208076659822,P_to_LP
451402,2017-08-20,VUS,2019-12-09,LP,2.302532511978097,VUS_to_LP
458592,2014-01-02,LP,2025-10-03,P,11.75085557837098,LP_to_P
458596,2020-03-23,P,2025-06-02,LP,5.193702943189596,P_to_LP
458602,2015-04-03,LP,2025-12-26,P,10.732375085557837,LP_to_P
458605,2018-05-16,VUS,2025-12-14,LB,7.581108829568788,VUS_to_LB
458606,2020-09-16,VUS,2022-11-09,LB,2.1464750171115674,VUS_to_LB
468142,2023-06-12,LB,2025-02-01,B,1.6427104722792607,LB_to_B
487359,2017-06-09,B,2021-10-05,LB,4.323066392881588,B_to_LB
488408,2016-12-30,P,2025-06-05,LP,8.429842573579739,P_to_LP
496517,2015-10-22,LP,2025-08-25,P,9.842573579739904,LP_to_P
496523,2017-02-23,LP,2025-12-17,P,8.813141683778234,LP_to_P
496860,2017-02-01,B,2018-07-09,LB,1.431895961670089,B_to_LB
499351,2016-12-20,P,2025-12-29,LP,9.023956194387406,P_to_LP
500387,2017-02-07,LB,2026-01-28,B,8.971937029431896,LB_to_B
503677,2018-05-22,LP,2025-03-14,P,6.811772758384668,LP_to_P
522395,2017-09-18,LP,2025-05-01,P,7.616700889801506,LP_to_P
522397,2017-09-18,LP,2024-08-01,P,6.869267624914442,LP_to_P
528296,2018-09-16,LP,2025-12-26,P,7.277207392197125,LP_to_P
528301,2022-04-14,LP,2025-07-24,P,3.277207392197125,LP_to_P
543949,2018-01-12,LB,2026-01-18,B,8.016427104722792,LB_to_B
543950,2018-01-13,LB,2026-01-05,B,7.9780971937029435,LB_to_B
546087,2020-02-05,LP,2025-09-10,P,5.596167008898015,LP_to_P
549956,2017-05-02,LP,2023-09-01,P,6.33264887063655,LP_to_P
549965,2017-12-28,VUS,2025-12-15,LP,7.964407939767283,VUS_to_LP
550299,2016-12-28,VUS,2026-02-01,B,9.095140314852841,VUS_to_B
550391,2017-01-25,LP,2026-01-16,P,8.974674880219029,LP_to_P
550477,2017-01-31,LP,2025-09-02,P,8.58590006844627,LP_to_P
550965,2017-03-02,LP,2025-12-07,P,8.766598220396988,LP_to_P
551016,2017-03-07,VUS,2025-10-23,P,8.629705681040383,VUS_to_P
551074,2017-03-23,LP,2018-05-15,P,1.1444216290212184,LP_to_P
551421,2017-04-07,LP,2021-11-22,P,4.6269678302532515,LP_to_P
551441,2017-04-10,VUS,2024-05-25,LP,7.123887748117728,VUS_to_LP
551663,2017-05-04,VUS,2025-05-08,LP,8.010951403148528,VUS_to_LP
551793,2017-05-09,LP,2023-04-11,P,5.921971252566735,LP_to_P
551925,2017-05-17,VUS,2025-12-08,P,8.56125941136208,VUS_to_P
551992,2017-05-12,VUS,2026-01-20,LP,8.692676249144421,VUS_to_LP
552021,2017-05-19,VUS,2025-12-16,P,8.577686516084873,VUS_to_P
552609,2016-07-01,LP,2026-01-08,P,9.522245037645447,LP_to_P
552624,2017-06-28,VUS,2025-10-14,LP,8.295687885010267,VUS_to_LP
552941,2017-07-19,VUS,2025-06-26,LP,7.9370294318959616,VUS_to_LP
553118,2017-07-27,VUS,2025-08-08,LP,8.032854209445585,VUS_to_LP
553135,2017-07-28,VUS,2024-10-10,LP,7.2032854209445585,VUS_to_LP
553147,2017-08-02,VUS,2024-08-20,LP,7.049965776865161,VUS_to_LP
553155,2017-08-03,LB,2026-01-21,B,8.46817248459959,LB_to_B
553349,2017-08-23,VUS,2024-03-07,LP,6.537987679671458,VUS_to_LP
553645,2017-09-01,LP,2025-08-05,P,7.926078028747433,LP_to_P
554145,2017-09-28,LP,2023-09-08,P,5.943874058863792,LP_to_P
554663,2017-11-07,VUS,2025-01-21,LP,7.2060232717316905,VUS_to_LP
554720,2017-11-01,VUS,2023-06-04,LP,5.587953456536619,VUS_to_LP
554778,2017-11-02,VUS,2026-01-25,B,8.229979466119097,VUS_to_B
555060,2017-11-13,LP,2025-04-17,P,7.425051334702259,LP_to_P
555061,2017-11-13,VUS,2025-12-17,LP,8.093086926762492,VUS_to_LP
555142,2017-11-17,LP,2025-10-02,P,7.874058863791923,LP_to_P
555173,2017-11-21,LP,2022-11-01,P,4.944558521560575,LP_to_P
555557,2017-12-15,LP,2021-02-12,P,3.162217659137577,LP_to_P
555789,2017-12-21,LP,2025-12-26,P,8.013689253935661,LP_to_P
556382,2018-01-26,LP,2023-05-22,P,5.316906228610541,LP_to_P
556643,2018-02-13,VUS,2022-06-14,P,4.331279945242985,VUS_to_P
556777,2018-02-20,LP,2022-07-19,P,4.407939767282683,LP_to_P
556915,2018-02-27,LP,2024-02-09,P,5.949349760438056,LP_to_P
557333,2018-03-16,LP,2024-06-15,P,6.250513347022587,LP_to_P
558073,2018-05-01,VUS,2025-11-12,P,7.534565366187543,VUS_to_P
558729,2018-06-07,VUS,2025-05-22,LP,6.95687885010267,VUS_to_LP
559912,2016-01-13,LP,2022-07-15,P,6.50239561943874,LP_to_P
562235,2018-09-16,P,2025-07-11,LP,6.8172484599589325,P_to_LP
562257,2018-09-16,LP,2025-01-17,P,6.338124572210814,LP_to_P
562278,2018-09-16,LP,2025-09-30,P,7.039014373716633,LP_to_P
562284,2017-11-02,LP,2025-05-01,P,7.493497604380561,LP_to_P
562289,2018-09-16,LP,2023-11-15,P,5.163586584531143,LP_to_P
562303,2018-09-16,P,2025-10-21,VUS,7.096509240246407,P_to_VUS
562312,2018-09-16,LP,2026-02-23,P,7.438740588637919,LP_to_P
562319,2018-09-16,P,2025-09-10,VUS,6.98425735797399,P_to_VUS
562325,2018-09-16,LP,2025-05-08,P,6.6420260095824775,LP_to_P
562326,2017-07-27,LP,2025-01-31,P,7.515400410677618,LP_to_P
562341,2018-09-16,P,2025-06-13,LP,6.740588637919234,P_to_LP
565501,2022-02-27,P,2025-12-31,LP,3.8412046543463383,P_to_LP
577838,2021-05-05,LP,2026-01-20,P,4.7118412046543465,LP_to_P
586242,2017-11-03,B,2023-06-21,LB,5.6290212183436,B_to_LB
586257,2017-11-01,B,2020-12-08,LB,3.1019849418206706,B_to_LB
586258,2018-01-09,LP,2024-09-22,P,6.702258726899384,LP_to_P
586259,2018-03-19,B,2026-02-03,LB,7.879534565366187,B_to_LB
586269,2017-12-28,B,2024-11-27,LB,6.915811088295688,B_to_LB
586271,2017-09-08,LP,2026-01-23,P,8.375085557837098,LP_to_P
586281,2017-11-01,B,2021-07-27,LB,3.7344284736481863,B_to_LB
586285,2017-11-01,B,2021-07-27,LB,3.7344284736481863,B_to_LB
586304,2018-05-23,B,2024-12-30,LB,6.606433949349761,B_to_LB
586309,2018-05-09,B,2025-07-01,LB,7.145790554414784,B_to_LB
591602,2018-09-16,VUS,2024-04-19,LP,5.590691307323751,VUS_to_LP
591624,2018-09-16,VUS,2020-01-21,LP,1.3470225872689938,VUS_to_LP
591918,2018-09-16,VUS,2024-12-13,LP,6.242299794661191,VUS_to_LP
593559,2017-08-08,VUS,2024-09-12,LB,7.096509240246407,VUS_to_LB
594742,2017-10-26,VUS,2024-03-22,LB,6.403832991101985,VUS_to_LB
595103,2017-11-20,P,2025-10-28,LP,7.9370294318959616,P_to_LP
597249,2018-05-15,P,2025-12-22,LP,7.605749486652978,P_to_LP
598091,2017-05-10,LB,2026-01-25,B,8.711841204654347,LB_to_B
618284,2018-10-31,B,2025-04-25,LB,6.483230663928816,B_to_LB
618285,2018-09-27,B,2025-06-16,LB,6.718685831622176,B_to_LB
618288,2017-05-04,LB,2024-04-25,VUS,6.976043805612594,LB_to_VUS
618299,2017-09-14,B,2025-05-06,LB,7.641341546885695,B_to_LB
618301,2018-02-02,B,2021-12-23,LB,3.887748117727584,B_to_LB
618808,2017-11-12,VUS,2024-02-19,LP,6.269678302532512,VUS_to_LP
618821,2019-04-06,LB,2025-10-01,B,6.48870636550308,LB_to_B
618825,2018-05-18,B,2025-04-25,LB,6.937713894592744,B_to_LB
623209,2017-12-08,LP,2025-10-29,P,7.8904859685147155,LP_to_P
623354,2024-06-12,LP,2025-08-05,P,1.1471594798083504,LP_to_P
631985,2017-04-04,LP,2025-09-02,VUS,8.413415468856947,LP_to_VUS
632490,2021-12-28,VUS,2024-07-22,LP,2.565366187542779,VUS_to_LP
632942,2019-03-20,LP,2025-12-01,P,6.702258726899384,LP_to_P
633353,2020-07-31,LP,2024-01-29,P,3.4962354551676933,LP_to_P
635520,2018-11-26,P,2022-12-14,LP,4.049281314168378,P_to_LP
636465,2017-07-27,LP,2026-03-24,P,8.657084188911705,LP_to_P
636605,2018-03-28,LP,2025-04-01,P,7.011635865845311,LP_to_P
636631,2018-04-30,LP,2021-07-20,P,3.2224503764544834,LP_to_P
636657,2018-05-25,LP,2024-10-24,P,6.417522245037645,LP_to_P
636810,2018-10-05,LP,2026-01-26,P,7.310061601642711,LP_to_P
636861,2018-11-20,LP,2024-03-01,P,5.278576317590692,LP_to_P
636869,2018-11-28,LP,2024-03-25,P,5.322381930184805,LP_to_P
636907,2018-12-28,LP,2024-06-12,P,5.456536618754278,LP_to_P
636925,2019-01-18,LP,2026-04-23,P,7.260780287474333,LP_to_P
636940,2019-02-05,LP,2026-01-26,P,6.973305954825462,LP_to_P
636941,2019-02-05,LP,2026-05-11,P,7.260780287474333,LP_to_P
636981,2019-03-06,LP,2023-12-21,P,4.7939767282683095,LP_to_P
639209,2018-05-24,VUS,2024-03-16,LB,5.812457221081451,VUS_to_LB
642402,2018-09-04,P,2024-11-20,LP,6.2121834360027375,P_to_LP
642865,2018-12-11,P,2024-11-18,LP,5.938398357289528,P_to_LP
649691,2023-03-19,P,2025-10-28,LP,2.6119096509240247,P_to_LP
656036,2017-11-07,LP,2023-07-16,P,5.686516084873374,LP_to_P
662522,2017-10-16,VUS,2025-05-03,LB,7.545516769336071,VUS_to_LB
664731,2023-10-20,LP,2026-04-30,P,2.5270362765229293,LP_to_P
695201,2017-05-10,LB,2026-01-20,B,8.698151950718685,LB_to_B
695699,2020-04-30,LB,2026-02-02,B,5.760438056125941,LB_to_B
696394,2019-07-15,VUS,2024-03-09,LB,4.65160848733744,VUS_to_LB
698273,2018-10-11,LB,2024-01-19,B,5.2731006160164275,LB_to_B
698696,2020-04-30,LB,2026-01-09,B,5.69472963723477,LB_to_B
699138,2017-05-10,VUS,2026-01-20,LB,8.698151950718685,VUS_to_LB
699838,2018-05-31,VUS,2025-04-20,LB,6.888432580424367,VUS_to_LB
699983,2019-07-15,VUS,2026-01-25,LB,6.532511978097194,VUS_to_LB
700727,2019-07-10,VUS,2025-12-26,LB,6.464065708418891,VUS_to_LB
700922,2018-07-16,VUS,2024-02-05,LB,5.557837097878165,VUS_to_LB
703418,2019-07-25,VUS,2026-01-13,LB,6.4722792607802875,VUS_to_LB
703794,2017-05-08,VUS,2025-07-27,B,8.219028062970569,VUS_to_B
704359,2018-10-17,VUS,2026-02-02,LB,7.29637234770705,VUS_to_LB
711901,2023-06-12,LB,2025-11-18,B,2.43668720054757,LB_to_B
713347,2020-01-24,VUS,2023-05-31,LB,3.34839151266256,VUS_to_LB
722788,2020-08-26,LB,2025-11-17,B,5.2265571526351815,LB_to_B
739594,2020-03-11,VUS,2022-01-16,LB,1.8507871321013005,VUS_to_LB
744540,2017-05-11,LB,2026-01-11,B,8.670773442847365,LB_to_B
757257,2019-02-02,LB,2025-11-19,B,6.795345653661875,LB_to_B
760882,2018-07-12,LB,2025-03-10,VUS,6.661190965092403,LB_to_VUS
774171,2019-05-22,LB,2026-01-19,B,6.663928815879535,LB_to_B
775910,2020-05-01,LB,2025-08-04,B,5.259411362080766,LB_to_B
797433,2019-02-14,VUS,2023-07-16,LB,4.41615331964408,VUS_to_LB
797977,2020-03-11,VUS,2024-02-17,LB,3.9370294318959616,VUS_to_LB
798168,2018-09-30,VUS,2026-01-26,LB,7.323750855578371,VUS_to_LB
799676,2020-03-10,VUS,2023-02-16,LB,2.937713894592745,VUS_to_LB
802079,2019-05-28,LP,2025-10-21,P,6.401095140314853,LP_to_P
802226,2019-05-28,LP,2025-12-30,P,6.5927446954141,LP_to_P
803167,2019-05-28,LB,2024-08-08,B,5.19917864476386,LB_to_B
804346,2019-05-15,LP,2022-01-18,P,2.6803559206023273,LP_to_P
805134,2018-11-19,B,2024-09-05,LB,5.796030116358659,B_to_LB
805142,2019-05-10,LP,2024-05-16,P,5.018480492813142,LP_to_P
805150,2019-01-28,B,2024-04-01,LB,5.174537987679671,B_to_LB
805158,2019-08-01,B,2025-07-01,LB,5.916495550992471,B_to_LB
805161,2019-01-01,LB,2025-05-01,B,6.329911019849418,LB_to_B
805163,2019-01-08,B,2026-04-21,LB,7.282683093771389,B_to_LB
805165,2019-01-01,B,2025-04-25,LB,6.313483915126626,B_to_LB
805185,2019-01-28,B,2024-04-01,LB,5.174537987679671,B_to_LB
805187,2019-08-02,LP,2023-10-10,P,4.188911704312115,LP_to_P
805202,2019-06-13,P,2025-09-29,LP,6.297056810403833,P_to_LP
810912,2019-03-01,B,2020-04-28,LB,1.160848733744011,B_to_LB
810930,2019-08-02,B,2020-09-21,LB,1.1389459274469542,B_to_LB
810985,2018-11-28,B,2022-04-21,LB,3.3949349760438055,B_to_LB
811148,2018-10-01,B,2025-04-25,LB,6.565366187542779,B_to_LB
811194,2018-11-05,B,2023-05-04,LB,4.492813141683778,B_to_LB
811259,2019-11-14,B,2026-02-02,LB,6.220396988364135,B_to_LB
811447,2019-05-16,B,2025-04-25,LB,5.943874058863792,B_to_LB
811571,2018-10-31,B,2023-02-10,LB,4.2792607802874745,B_to_LB
811692,2018-09-04,B,2025-12-07,LB,7.258042436687201,B_to_LB
811781,2018-09-22,B,2025-02-16,LB,6.403832991101985,B_to_LB
811786,2018-09-25,LP,2024-10-09,P,6.039698836413415,LP_to_P
811828,2018-11-17,B,2025-04-25,LB,6.436687200547571,B_to_LB
811829,2018-11-17,B,2025-04-25,LB,6.436687200547571,B_to_LB
811840,2018-11-24,B,2025-04-25,LB,6.417522245037645,B_to_LB
811861,2018-12-20,B,2021-10-29,LB,2.858316221765914,B_to_LB
811865,2018-12-24,LP,2025-04-02,P,6.272416153319644,LP_to_P
813370,2024-02-06,P,2025-11-05,LP,1.7467488021902806,P_to_LP
813372,2022-10-31,LP,2025-12-23,P,3.1457905544147846,LP_to_P
813375,2021-12-24,P,2026-01-12,LP,4.05201916495551,P_to_LP
813379,2022-09-02,P,2025-11-26,LP,3.2334017796030117,P_to_LP
813383,2021-08-19,P,2025-06-23,LP,3.8439425051334704,P_to_LP
813388,2023-09-12,LP,2025-11-05,P,2.1492128678986995,LP_to_P
813392,2021-11-09,P,2025-12-17,LP,4.1040383299110195,P_to_LP
827765,2020-02-27,LP,2024-04-08,P,4.112251882272417,LP_to_P
829973,2019-11-06,LP,2024-04-17,P,4.446269678302532,LP_to_P
829974,2019-11-06,LP,2025-06-05,P,5.579739904175223,LP_to_P
835281,2019-12-15,P,2025-12-09,LP,5.984941820670773,P_to_LP
