VariationID,first_date,first_bucket,latest_date,latest_bucket
167486,2016-08-05,P,2026-01-18,P
167487,2013-11-22,P,2023-12-21,P
167488,2016-03-21,B,2026-02-04,B
167491,2013-12-13,P,2025-07-22,P
167493,2013-11-22,VUS,2013-11-22,VUS
167496,2013-11-22,VUS,2013-11-22,VUS
167497,2013-12-13,VUS,2024-01-22,VUS
167498,2013-12-13,VUS,2013-12-13,VUS
167499,2014-03-21,P,2025-10-06,P
167500,2014-03-21,VUS,2014-03-21,VUS
188126,2018-06-04,VUS,2025-01-01,VUS
188368,2019-08-23,P,2019-08-23,P
188369,2016-07-08,P,2026-01-16,P
188736,2014-03-27,B,2026-02-02,B
188959,2014-09-08,LP,2025-12-31,LP
188960,2016-03-24,P,2025-10-03,P
189098,2014-12-22,P,2026-02-17,P
189110,2014-08-21,P,2024-05-06,P
189143,2013-12-09,P,2025-11-07,P
193941,2014-06-11,P,2014-06-11,P
194437,2014-11-24,VUS,2024-10-20,VUS
195699,2017-10-13,VUS,2017-11-27,VUS
195911,2017-03-13,B,2026-02-04,B
196052,2014-06-05,P,2025-12-24,P
196053,2014-07-25,VUS,2022-04-29,VUS
196802,2015-02-23,B,2026-03-01,B
196803,2015-03-02,B,2026-02-04,B
196806,2014-10-13,VUS,2014-10-13,VUS
196878,2014-05-23,P,2023-10-15,P
196932,2014-12-02,VUS,2014-12-02,VUS
196990,2014-12-30,LP,2026-01-26,LP
196991,2015-03-12,VUS,2018-11-21,VUS
197020,2014-09-15,VUS,2024-08-30,VUS
197423,2015-02-13,VUS,2024-01-03,VUS
197535,2015-01-12,B,2026-02-04,B
197917,2015-05-22,VUS,2015-05-22,VUS
197943,2014-11-14,VUS,2014-11-14,VUS
197958,2015-07-21,LP,2025-07-28,LP
198016,2014-06-11,VUS,2023-12-21,VUS
198277,2014-12-30,VUS,2025-11-08,VUS
198306,2017-05-07,VUS,2025-11-04,VUS
198314,2014-05-23,P,2026-01-23,P
198317,2015-05-14,LP,2015-05-14,LP
207695,2014-09-15,B,2026-01-28,B
208604,2014-12-30,P,2025-10-17,P
208710,2018-09-16,P,2025-05-19,P
212738,2014-12-03,LP,2014-12-03,LP
219021,2015-07-13,P,2015-07-13,P
219442,2015-07-06,VUS,2015-07-06,VUS
219566,2018-08-04,VUS,2021-08-13,VUS
219942,2026-01-19,B,2026-01-19,B
220081,2017-05-11,B,2026-02-04,B
220091,2017-01-06,B,2026-02-02,B
220094,2015-09-29,B,2026-02-04,B
220269,2017-02-03,VUS,2025-12-08,VUS
220406,2023-07-13,VUS,2025-11-03,VUS
220428,2015-09-30,P,2015-09-30,P
220460,2015-12-23,VUS,2015-12-23,VUS
220862,2021-12-20,VUS,2021-12-20,VUS
220863,2018-06-01,VUS,2022-01-04,VUS
221391,2015-07-20,VUS,2015-07-20,VUS
221511,2015-07-20,VUS,2015-07-20,VUS
237628,2017-10-04,B,2026-01-27,B
241842,2022-07-05,VUS,2022-07-05,VUS
241844,2015-11-26,VUS,2015-11-26,VUS
241845,2016-08-09,B,2026-02-01,B
241846,2015-07-09,B,2026-02-02,B
241847,2018-04-02,LB,2023-03-27,LB
241848,2023-12-27,VUS,2023-12-27,VUS
253333,2016-01-20,LP,2016-01-20,LP
255792,2022-11-12,LB,2026-01-19,LB
255793,2020-12-22,LB,2026-01-24,LB
255794,2018-03-22,B,2026-01-27,B
255795,2017-04-28,B,2026-01-27,B
255796,2020-03-20,B,2026-02-02,B
256634,2025-02-01,B,2025-02-01,B
256884,2016-07-28,B,2025-05-01,B
256885,2021-05-11,LB,2022-03-17,LB
256887,2017-05-02,B,2025-03-27,B
256888,2016-12-05,LB,2025-10-01,LB
256889,2020-01-28,B,2025-04-25,B
256890,2018-12-24,B,2025-04-25,B
256892,2020-11-03,LB,2025-05-02,LB
256894,2017-05-15,B,2025-04-25,B
256895,2019-01-01,LB,2026-05-08,LB
256896,2020-01-28,B,2025-04-25,B
256897,2025-09-01,LB,2025-09-01,LB
256898,2020-04-04,B,2026-03-01,B
256900,2025-09-18,LB,2025-09-18,LB
256903,2017-10-11,B,2025-11-01,B
256905,2019-01-06,B,2023-05-25,B
256906,2019-05-28,LB,2025-08-01,LB
256908,2017-05-30,B,2025-04-25,B
256909,2017-05-30,B,2025-04-25,B
256910,2019-01-25,B,2023-08-23,B
256911,2017-05-02,B,2025-04-25,B
256912,2018-04-06,B,2026-02-04,B
256914,2018-05-21,B,2025-10-01,B
256917,2017-05-25,B,2025-04-25,B
256918,2017-05-25,B,2025-04-25,B
256920,2025-09-22,LB,2025-09-22,LB
256921,2017-05-23,B,2025-04-25,B
256922,2021-08-16,LB,2025-04-25,LB
256925,2020-01-30,B,2025-04-25,B
256926,2017-02-01,B,2026-01-30,B
256929,2019-01-01,B,2025-04-25,B
256930,2020-09-01,B,2020-09-01,B
256931,2016-01-29,B,2025-03-27,B
256934,2016-11-02,B,2020-09-18,B
256935,2017-06-09,B,2025-03-27,B
256936,2017-06-09,B,2025-03-27,B
256937,2017-06-09,B,2025-03-27,B
256938,2017-10-12,B,2025-04-25,B
256939,2019-01-01,B,2025-04-25,B
256942,2017-06-05,B,2025-03-27,B
256944,2017-06-05,B,2025-03-27,B
256949,2017-02-01,B,2025-03-27,B
256950,2017-02-01,B,2025-03-27,B
256951,2025-09-15,LB,2025-09-15,LB
256952,2018-09-04,B,2025-12-07,B
256960,2017-12-21,B,2026-03-01,B
256964,2019-01-01,LB,2026-03-01,LB
256965,2019-10-29,B,2025-04-25,B
256968,2019-01-01,B,2025-03-27,B
256969,2017-07-20,B,2025-03-27,B
256972,2019-01-01,LB,2025-06-16,LB
256973,2022-02-22,LB,2025-05-01,LB
256974,2019-01-01,B,2025-03-27,B
256975,2021-07-23,LB,2025-01-28,LB
256978,2019-09-26,B,2025-03-27,B
256981,2018-01-26,B,2025-03-27,B
256983,2018-03-21,B,2026-01-30,B
256984,2019-12-06,LB,2019-12-06,LB
256986,2018-12-19,B,2023-11-01,B
256987,2021-11-30,LB,2021-11-30,LB
256988,2021-08-02,LB,2025-09-14,LB
256993,2021-09-15,LB,2021-09-15,LB
256994,2019-01-01,B,2025-04-25,B
256996,2017-09-21,B,2025-04-25,B
256997,2019-01-01,B,2025-03-27,B
257001,2019-01-01,B,2025-03-27,B
257003,2021-08-17,LB,2022-09-20,LB
257004,2019-01-01,B,2025-03-27,B
257005,2022-03-14,LB,2022-03-14,LB
257011,2018-07-17,B,2026-03-01,B
257017,2019-03-24,B,2022-08-01,B
257019,2020-01-15,B,2024-10-31,B
257022,2021-11-30,LB,2021-11-30,LB
257023,2025-06-27,LB,2025-11-01,LB
257024,2023-10-01,LB,2023-10-01,LB
257026,2017-09-21,B,2025-04-25,B
257027,2021-09-13,LB,2025-07-01,LB
257029,2018-02-01,LB,2026-03-08,LB
257031,2017-10-09,B,2025-03-27,B
257032,2018-10-31,B,2026-05-02,B
257033,2020-06-02,B,2025-04-25,B
257034,2017-02-01,B,2025-04-25,B
257035,2020-06-02,B,2025-04-25,B
257036,2018-08-20,B,2026-01-30,B
257039,2019-01-01,B,2025-03-27,B
257041,2019-01-01,B,2025-11-01,B
257042,2019-01-01,B,2025-08-08,B
257043,2019-01-01,B,2025-04-25,B
257044,2018-07-25,B,2025-04-25,B
257047,2019-01-01,B,2025-11-19,B
262383,2025-08-01,LB,2025-08-01,LB
262384,2014-10-10,B,2026-02-04,B
262385,2018-04-13,B,2022-03-10,B
262386,2018-04-12,B,2022-04-08,B
262387,2018-04-13,B,2018-07-09,B
262389,2018-04-14,B,2021-07-15,B
262390,2018-04-13,B,2021-06-19,B
262391,2015-12-30,LB,2015-12-30,LB
262396,2018-04-12,B,2021-06-19,B
262399,2018-04-12,B,2021-09-05,B
262405,2017-10-13,LB,2017-10-13,LB
262406,2018-04-12,B,2021-09-05,B
262407,2016-09-26,B,2026-02-02,B
262408,2016-09-26,B,2026-02-02,B
262411,2018-04-12,B,2021-06-19,B
262412,2018-04-12,B,2021-09-05,B
262415,2017-04-27,B,2026-01-28,B
262417,2016-08-09,B,2026-02-04,B
262419,2018-04-13,B,2018-07-09,B
262420,2018-04-13,B,2018-07-09,B
262421,2018-04-12,B,2021-09-05,B
262422,2018-04-12,B,2022-05-05,B
262424,2018-04-13,B,2019-03-09,B
262425,2018-04-12,B,2021-06-19,B
267265,2016-08-29,P,2016-08-29,P
279596,2016-09-27,VUS,2025-07-14,VUS
279874,2017-10-30,P,2026-01-14,P
280008,2019-08-12,P,2026-05-07,P
281723,2017-08-08,VUS,2017-08-08,VUS
282054,2015-07-23,VUS,2024-04-29,VUS
282551,2015-08-24,VUS,2015-08-24,VUS
283340,2015-09-16,VUS,2015-09-16,VUS
283352,2015-09-15,VUS,2015-09-15,VUS
283651,2015-10-28,P,2025-06-24,P
284360,2015-11-06,VUS,2015-11-06,VUS
284549,2018-04-09,VUS,2025-12-01,VUS
284552,2018-08-03,VUS,2025-05-13,VUS
285761,2016-02-04,P,2025-12-22,P
285780,2016-02-04,VUS,2024-11-19,VUS
285781,2016-02-04,VUS,2024-11-19,VUS
285782,2016-02-04,VUS,2024-11-19,VUS
286356,2016-02-25,VUS,2022-09-14,VUS
286937,2016-03-16,VUS,2024-04-11,VUS
287101,2016-03-25,VUS,2016-03-25,VUS
287202,2016-04-26,P,2016-04-26,P
287204,2016-03-25,VUS,2023-12-27,VUS
287931,2016-05-04,VUS,2024-05-14,VUS
288097,2016-05-12,VUS,2024-10-19,VUS
288588,2016-06-21,VUS,2024-05-06,VUS
288717,2016-06-10,VUS,2024-06-03,VUS
288729,2016-06-10,VUS,2024-01-23,VUS
289330,2016-08-05,VUS,2024-06-14,VUS
289978,2016-08-02,VUS,2023-05-01,VUS
289995,2016-08-26,VUS,2016-08-26,VUS
289996,2016-08-26,VUS,2016-08-26,VUS
290130,2016-08-09,VUS,2016-08-09,VUS
290135,2016-08-10,VUS,2016-08-10,VUS
290431,2016-08-16,VUS,2025-08-21,VUS
290856,2016-09-16,VUS,2024-05-10,VUS
290859,2016-09-16,VUS,2024-01-02,VUS
291149,2018-01-12,VUS,2024-10-23,VUS
350006,2018-01-12,VUS,2018-01-12,VUS
350008,2018-01-13,VUS,2018-01-13,VUS
350009,2018-01-13,VUS,2018-01-13,VUS
350010,2018-01-13,VUS,2018-01-13,VUS
350011,2018-01-13,VUS,2018-01-13,VUS
350012,2018-01-12,VUS,2025-10-18,VUS
350016,2018-01-13,VUS,2021-07-16,VUS
350017,2018-01-13,VUS,2025-06-10,VUS
350018,2018-01-13,VUS,2018-01-13,VUS
350019,2018-01-13,VUS,2018-01-13,VUS
350020,2018-01-12,VUS,2018-01-12,VUS
350021,2018-01-13,VUS,2025-09-10,VUS
350033,2018-01-12,VUS,2018-01-12,VUS
350035,2020-02-14,LB,2020-02-14,LB
350036,2018-01-13,LB,2018-01-13,LB
350037,2016-02-19,B,2018-11-12,B
350038,2018-01-12,VUS,2018-01-12,VUS
350041,2018-01-12,LB,2018-01-12,LB
350042,2018-01-13,VUS,2018-01-13,VUS
350043,2018-01-12,LB,2018-01-12,LB
350044,2018-01-12,LB,2018-01-12,LB
350045,2016-02-19,B,2018-01-12,B
350046,2018-01-13,VUS,2018-01-13,VUS
350047,2018-01-13,VUS,2018-01-13,VUS
350048,2016-02-19,B,2018-01-12,B
350050,2018-01-12,VUS,2018-01-12,VUS
350051,2018-01-13,VUS,2018-01-13,VUS
350052,2018-01-13,VUS,2018-01-13,VUS
350053,2018-01-13,VUS,2018-01-13,VUS
350055,2018-01-13,LB,2018-01-13,LB
350056,2018-01-12,VUS,2018-01-12,VUS
357355,2018-01-12,VUS,2018-01-12,VUS
357357,2018-01-13,VUS,2018-01-13,VUS
357358,2016-02-19,B,2018-01-13,B
357359,2018-01-12,VUS,2018-01-12,VUS
357360,2018-01-13,VUS,2018-01-13,VUS
357361,2018-01-12,VUS,2018-01-12,VUS
357362,2016-02-19,B,2018-01-12,B
357363,2018-01-12,B,2018-01-12,B
357364,2018-01-13,VUS,2018-01-13,VUS
357366,2018-01-13,VUS,2018-01-13,VUS
357367,2018-01-12,VUS,2018-01-12,VUS
357368,2016-02-19,B,2018-01-13,B
357371,2018-01-13,LB,2018-01-13,LB
357373,2016-02-19,B,2018-01-13,B
357374,2018-01-13,LB,2018-01-13,LB
357375,2018-01-13,LB,2018-01-13,LB
357376,2018-01-12,VUS,2018-01-12,VUS
357377,2018-01-12,VUS,2018-01-12,VUS
357378,2018-01-12,VUS,2018-01-12,VUS
357379,2018-01-13,VUS,2018-01-13,VUS
357380,2018-01-13,VUS,2018-01-13,VUS
357381,2018-01-12,VUS,2018-01-12,VUS
357382,2018-01-13,LB,2018-01-13,LB
357383,2018-01-12,LB,2018-01-12,LB
357386,2018-01-12,VUS,2018-01-12,VUS
357387,2018-01-13,VUS,2018-01-13,VUS
357388,2018-01-12,VUS,2018-01-12,VUS
357389,2018-01-12,VUS,2018-01-12,VUS
357390,2018-01-12,VUS,2018-01-12,VUS
357391,2018-01-12,VUS,2018-01-12,VUS
357392,2018-01-13,VUS,2018-01-13,VUS
357393,2018-01-12,VUS,2018-01-12,VUS
357394,2018-01-13,VUS,2018-01-13,VUS
357395,2018-01-13,VUS,2018-01-13,VUS
357396,2018-01-13,VUS,2018-01-13,VUS
357397,2018-01-13,LB,2018-01-13,LB
357398,2016-02-19,B,2018-01-12,B
357399,2018-01-13,VUS,2018-01-13,VUS
357400,2018-01-13,VUS,2018-01-13,VUS
357401,2018-01-12,VUS,2018-01-12,VUS
357402,2018-01-13,VUS,2023-09-01,VUS
357403,2018-01-13,VUS,2018-01-13,VUS
357405,2026-01-20,B,2026-01-20,B
357406,2018-01-13,VUS,2023-05-24,VUS
357407,2018-01-13,VUS,2021-09-11,VUS
357408,2018-01-13,VUS,2018-01-13,VUS
357409,2018-01-12,VUS,2024-02-07,VUS
357410,2018-01-13,VUS,2025-10-21,VUS
357411,2018-01-12,VUS,2018-01-12,VUS
357412,2018-01-13,VUS,2025-08-24,VUS
357413,2018-01-13,VUS,2018-01-13,VUS
357416,2018-01-12,VUS,2018-01-12,VUS
357419,2018-01-13,VUS,2021-09-21,VUS
357420,2018-01-12,VUS,2024-08-24,VUS
357421,2018-02-06,VUS,2022-05-04,VUS
357422,2018-01-13,VUS,2022-12-27,VUS
357423,2017-01-23,P,2026-01-28,P
357424,2018-01-13,VUS,2022-09-22,VUS
357426,2018-01-12,VUS,2022-04-23,VUS
357430,2018-01-12,VUS,2022-01-06,VUS
357432,2018-01-12,VUS,2025-01-17,VUS
357433,2018-01-12,VUS,2025-04-28,VUS
357438,2018-01-12,VUS,2018-01-12,VUS
357440,2018-12-18,LP,2024-04-26,LP
357441,2018-01-13,VUS,2022-05-29,VUS
357447,2018-01-13,VUS,2021-12-18,VUS
357450,2018-01-13,VUS,2018-01-13,VUS
357451,2018-01-13,VUS,2024-05-17,VUS
357452,2022-11-10,P,2026-01-09,P
357460,2018-01-13,VUS,2018-01-13,VUS
357461,2018-01-12,VUS,2018-01-12,VUS
357462,2018-01-12,VUS,2018-01-12,VUS
369676,2015-08-03,P,2015-08-03,P
369725,2015-08-20,VUS,2025-12-15,VUS
369959,2024-02-06,VUS,2024-02-06,VUS
369967,2023-10-01,P,2023-10-01,P
370085,2015-11-19,LP,2026-01-10,LP
370166,2015-12-11,LP,2025-08-18,LP
370297,2016-01-04,LP,2016-01-04,LP
370333,2016-01-15,LP,2025-03-05,LP
370339,2016-01-15,LP,2016-01-15,LP
370439,2016-02-09,LP,2016-02-09,LP
370457,2016-02-12,LP,2025-08-01,LP
370530,2016-02-24,LP,2016-02-24,LP
370559,2016-03-01,LP,2025-03-31,LP
370567,2016-03-01,LP,2016-03-01,LP
370569,2016-03-01,LP,2016-03-01,LP
370585,2016-03-03,LP,2025-05-12,LP
370586,2016-03-02,LP,2024-03-28,LP
370609,2016-03-08,LP,2025-08-25,LP
370644,2016-03-15,LP,2016-03-15,LP
370678,2016-03-22,LP,2016-03-22,LP
370690,2016-03-22,LP,2016-03-22,LP
370691,2016-03-22,LP,2025-12-12,LP
370692,2016-03-22,LP,2016-03-22,LP
370699,2016-03-24,LP,2016-03-24,LP
370708,2016-03-29,LP,2016-03-29,LP
370788,2016-04-13,LP,2025-09-02,LP
370876,2016-05-06,LP,2016-05-06,LP
370897,2016-05-09,LP,2022-10-06,LP
370927,2016-05-19,LP,2024-08-20,LP
370942,2016-05-19,LP,2023-06-13,LP
371061,2016-06-29,LP,2016-06-29,LP
371072,2016-06-22,LP,2016-06-22,LP
371099,2016-06-27,LP,2016-06-27,LP
371184,2016-07-22,LP,2025-03-03,LP
371268,2016-08-12,LP,2016-08-12,LP
371292,2016-08-22,LP,2025-10-20,LP
371324,2016-08-30,LP,2025-10-21,LP
371402,2016-09-15,LP,2016-09-15,LP
371409,2016-09-19,LP,2024-02-06,LP
371436,2016-09-23,LP,2024-04-15,LP
371441,2016-09-27,LP,2025-12-10,LP
371506,2016-10-05,LP,2025-12-11,LP
371508,2016-10-05,LP,2016-10-05,LP
371547,2016-10-17,LP,2016-10-17,LP
371577,2016-10-24,LP,2016-10-24,LP
371587,2016-10-25,LP,2016-10-25,LP
371594,2016-10-26,LP,2025-08-22,LP
371614,2016-11-01,LP,2024-05-02,LP
372708,2016-02-19,LP,2016-02-19,LP
372821,2016-06-24,LP,2016-06-24,LP
372964,2016-06-21,LP,2016-06-21,LP
373386,2016-11-28,VUS,2025-07-07,VUS
373679,2016-12-12,VUS,2016-12-12,VUS
373776,2016-12-02,P,2025-07-28,P
373937,2016-06-08,P,2025-11-19,P
373955,2015-11-25,P,2017-01-01,P
374044,2015-10-05,LP,2015-10-05,LP
374102,2015-06-11,P,2025-06-16,P
374110,2015-06-23,P,2024-06-13,P
374141,2015-01-28,P,2022-11-01,P
374154,2014-10-29,VUS,2014-10-29,VUS
374180,2014-08-21,P,2014-08-21,P
374187,2014-06-18,LP,2025-05-05,LP
374193,2014-03-13,VUS,2014-03-13,VUS
374198,2014-04-04,P,2025-06-23,P
374419,2016-08-01,VUS,2024-03-30,VUS
387523,2017-02-20,VUS,2017-02-20,VUS
387721,2016-07-06,VUS,2023-06-13,VUS
393050,2017-01-27,VUS,2017-01-27,VUS
395699,2011-04-30,LB,2011-04-30,LB
395719,2011-04-30,P,2011-04-30,P
397507,2016-01-01,P,2026-02-18,P
397605,2025-02-19,VUS,2025-02-19,VUS
397614,2022-03-18,P,2022-03-18,P
403310,2016-03-28,VUS,2022-09-13,VUS
406883,2017-08-10,VUS,2024-06-25,VUS
406886,2016-11-17,VUS,2020-09-16,VUS
406888,2018-09-12,VUS,2024-06-10,VUS
406890,2020-09-16,VUS,2022-04-04,VUS
406891,2016-11-23,P,2026-03-06,P
406892,2024-01-04,LP,2024-04-06,LP
406893,2017-04-28,VUS,2022-09-01,VUS
411870,2018-09-04,P,2025-12-01,P
414167,2020-11-05,LB,2025-12-23,LB
417366,2016-11-08,VUS,2016-11-08,VUS
417367,2016-10-24,VUS,2016-10-24,VUS
419272,2025-12-01,P,2025-12-01,P
419960,2018-09-16,P,2025-05-27,P
419961,2017-02-22,P,2017-02-22,P
423181,2017-01-19,P,2017-01-19,P
423193,2021-09-30,LP,2026-01-20,LP
423425,2017-02-22,VUS,2024-06-18,VUS
423430,2017-02-27,VUS,2025-03-08,VUS
423763,2017-02-23,VUS,2024-03-31,VUS
424250,2017-03-15,VUS,2022-01-12,VUS
424364,2017-03-15,P,2017-03-15,P
425086,2016-11-30,LP,2025-01-07,LP
425087,2016-11-01,VUS,2016-11-01,VUS
426237,2022-05-25,VUS,2024-05-23,VUS
426300,2022-02-02,VUS,2025-10-15,VUS
426301,2017-04-20,VUS,2021-10-29,VUS
426969,2017-03-08,VUS,2017-03-08,VUS
427735,2022-03-12,VUS,2022-03-12,VUS
429317,2015-07-21,LP,2015-07-21,LP
429814,2014-10-13,P,2025-08-05,P
430419,2024-04-05,VUS,2024-04-05,VUS
431056,2024-01-18,P,2024-01-18,P
431431,2017-08-07,P,2017-08-07,P
431433,2017-08-07,P,2022-09-01,P
431434,2017-08-07,P,2017-08-07,P
431938,2018-10-31,VUS,2025-09-10,VUS
432069,2017-06-12,VUS,2017-06-12,VUS
432281,2017-05-31,VUS,2024-11-18,VUS
432351,2017-06-05,LP,2017-06-05,LP
432433,2025-07-24,P,2025-07-24,P
432450,2017-06-07,VUS,2017-06-07,VUS
433027,2015-11-13,P,2015-11-13,P
433593,2016-07-27,P,2016-07-27,P
433594,2016-03-23,LP,2016-03-23,LP
433595,2016-07-29,P,2016-07-29,P
433938,2017-04-27,B,2025-01-21,B
433941,2019-05-08,B,2025-09-17,B
433943,2024-09-30,VUS,2024-09-30,VUS
433944,2016-04-26,B,2024-03-18,B
433945,2016-07-22,VUS,2016-07-22,VUS
433946,2022-10-21,P,2025-04-08,P
433948,2025-02-26,LB,2025-02-26,LB
433952,2017-01-01,P,2017-01-01,P
433953,2016-06-24,B,2024-07-05,B
433956,2016-06-15,VUS,2016-06-15,VUS
433957,2016-05-03,VUS,2024-04-02,VUS
433960,2018-10-31,VUS,2024-07-01,VUS
433963,2022-04-29,VUS,2022-04-29,VUS
