VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
682718,2018-06-16,LB,2025-03-22,B,6.765229295003422,LB_to_B
696854,2015-08-30,LB,2025-12-30,B,10.335386721423683,LB_to_B
697237,2020-11-05,LB,2025-12-01,B,5.070499657768652,LB_to_B
697508,2019-08-02,LB,2026-01-24,B,6.480492813141684,LB_to_B
698063,2025-05-13,LB,2025-11-01,B,0.47091033538672145,LB_to_B
699265,2021-09-08,LB,2024-10-29,B,3.14031485284052,LB_to_B
700488,2020-01-01,VUS,2026-02-02,LB,6.0889801505817935,VUS_to_LB
700949,2020-02-13,VUS,2023-12-17,LB,3.8412046543463383,VUS_to_LB
701104,2020-02-13,VUS,2025-12-22,LB,5.856262833675565,VUS_to_LB
701344,2020-01-24,VUS,2024-04-22,LB,4.243668720054757,VUS_to_LB
702488,2022-04-07,LB,2025-07-14,B,3.268993839835729,LB_to_B
703554,2017-09-26,LB,2026-01-18,B,8.31211498973306,LB_to_B
704104,2020-04-14,VUS,2024-03-28,LB,3.9534565366187544,VUS_to_LB
707217,2018-08-30,B,2026-03-01,LB,7.501711156741957,B_to_LB
707240,2021-03-31,LB,2026-01-07,B,4.772073921971253,LB_to_B
707705,2017-11-15,LB,2026-01-04,B,8.136892539356605,LB_to_B
718036,2019-10-04,LB,2026-01-26,B,6.313483915126626,LB_to_B
721626,2019-03-01,LB,2025-12-15,B,6.792607802874743,LB_to_B
733613,2019-04-05,LB,2025-12-01,B,6.658453114305271,LB_to_B
733747,2019-05-03,LB,2026-01-27,B,6.737850787132102,LB_to_B
767173,2021-09-15,LB,2026-01-26,B,4.3641341546885695,LB_to_B
767429,2019-10-29,LB,2026-01-26,B,6.245037645448323,LB_to_B
771004,2022-06-03,LB,2025-11-12,B,3.4442162902121836,LB_to_B
771909,2022-03-29,LB,2026-01-15,B,3.800136892539357,LB_to_B
772178,2021-04-06,LB,2025-09-15,B,4.4435318275154,LB_to_B
775010,2018-12-11,LB,2026-01-18,B,7.104722792607803,LB_to_B
778096,2020-01-13,LB,2025-12-18,B,5.930184804928132,LB_to_B
786158,2021-04-02,LB,2026-01-25,B,4.815879534565366,LB_to_B
790281,2022-04-07,LB,2025-10-23,B,3.5455167693360714,LB_to_B
796419,2022-08-04,LB,2025-02-07,VUS,2.513347022587269,LB_to_VUS
813538,2022-06-24,LB,2025-01-06,VUS,2.537987679671458,LB_to_VUS
816981,2019-02-20,LP,2026-01-26,P,6.93223819301848,LP_to_P
838736,2019-01-01,P,2024-01-27,LP,5.070499657768652,P_to_LP
839633,2022-07-12,P,2024-04-20,LP,1.7741273100616017,P_to_LP
841287,2022-08-16,P,2023-03-07,LP,0.5557837097878165,P_to_LP
845097,2019-04-03,VUS,2023-07-28,LB,4.317590691307323,VUS_to_LB
847622,2018-03-13,LP,2024-04-22,P,6.11088295687885,LP_to_P
856309,2022-05-25,P,2024-04-07,LP,1.8699520876112252,P_to_LP
858292,2018-05-11,LP,2025-09-16,P,7.351129363449692,LP_to_P
861243,2021-11-24,LP,2025-07-14,P,3.6358658453114305,LP_to_P
864745,2024-03-08,LP,2025-06-12,P,1.2621492128678986,LP_to_P
866056,2018-01-11,LP,2023-07-17,P,5.51129363449692,LP_to_P
866290,2019-02-05,LP,2022-03-18,P,3.1129363449691994,LP_to_P
867053,2018-12-20,LP,2025-11-24,P,6.929500342231348,LP_to_P
869114,2020-03-24,P,2024-03-25,VUS,4.002737850787132,P_to_VUS
892306,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
896446,2018-01-12,LB,2025-11-29,B,7.879534565366187,LB_to_B
896566,2018-01-13,LB,2025-12-29,B,7.958932238193018,LB_to_B
900659,2017-04-27,B,2025-11-02,LB,8.517453798767967,B_to_LB
904080,2018-01-13,LB,2026-01-26,B,8.035592060232718,LB_to_B
912341,2018-01-13,LB,2025-12-15,B,7.920602327173169,LB_to_B
917949,2023-12-14,LP,2025-12-14,P,2.001368925393566,LP_to_P
936055,2021-01-01,LP,2025-12-06,P,4.9281314168377826,LP_to_P
937996,2022-04-19,P,2024-06-07,LP,2.135523613963039,P_to_LP
955851,2022-09-19,P,2025-07-29,LP,2.858316221765914,P_to_LP
959436,2020-10-21,VUS,2024-10-16,LB,3.9863107460643397,VUS_to_LB
965483,2019-05-08,LB,2024-11-25,VUS,5.552361396303901,LB_to_VUS
970291,2022-06-08,LP,2026-01-27,P,3.6386036960985626,LP_to_P
971588,2020-02-04,VUS,2026-01-18,LB,5.95482546201232,VUS_to_LB
987848,2023-10-22,P,2025-08-25,LP,1.842573579739904,P_to_LP
991119,2020-04-14,VUS,2026-01-19,LB,5.765913757700205,VUS_to_LB
1010018,2023-12-11,LB,2025-07-31,VUS,1.6372347707049966,LB_to_VUS
1022646,2021-10-11,LB,2022-03-10,VUS,0.4106776180698152,LB_to_VUS
1028502,2019-07-12,LP,2023-12-31,P,4.470910335386721,LP_to_P
1036798,2021-07-13,VUS,2025-07-29,LB,4.043805612594114,VUS_to_LB
1044624,2025-05-12,LP,2026-02-23,P,0.785763175906913,LP_to_P
1065721,2021-04-08,LP,2026-01-09,P,4.75564681724846,LP_to_P
1066216,2020-02-14,P,2023-12-17,LP,3.838466803559206,P_to_LP
1068458,2023-08-04,P,2024-02-27,LP,0.5667351129363449,P_to_LP
1070164,2024-03-07,P,2024-05-28,LP,0.2245037645448323,P_to_LP
1072199,2022-02-04,P,2025-10-22,LP,3.7125256673511293,P_to_LP
1073194,2023-06-06,P,2024-02-14,LP,0.6926762491444216,P_to_LP
1073454,2024-03-06,LP,2025-10-19,P,1.620807665982204,LP_to_P
1073662,2020-04-01,P,2024-01-21,LP,3.805612594113621,P_to_LP
1074439,2022-08-23,P,2024-04-17,LP,1.6509240246406571,P_to_LP
1075625,2022-07-15,LP,2024-12-04,P,2.3901437371663246,LP_to_P
1075988,2020-06-22,P,2024-01-31,LP,3.6084873374401094,P_to_LP
1087068,2019-08-10,B,2026-01-27,LB,6.466803559206023,B_to_LB
1089058,2019-01-07,B,2026-02-01,LB,7.069130732375085,B_to_LB
1107667,2019-05-14,LB,2025-02-21,VUS,5.776865160848733,LB_to_VUS
1117018,2022-07-05,LB,2025-03-13,VUS,2.6885694729637235,LB_to_VUS
1141230,2024-03-29,VUS,2025-10-19,LB,1.5578370978781657,VUS_to_LB
1164101,2022-04-14,LB,2026-01-06,B,3.7316906228610542,LB_to_B
1164113,2022-04-12,LB,2025-10-29,B,3.5482546201232035,LB_to_B
1164288,2021-07-23,LB,2026-01-29,B,4.520191649555099,LB_to_B
1164897,2022-11-01,LB,2025-09-15,B,2.8720054757015743,LB_to_B
1165875,2021-05-03,LB,2025-12-21,B,4.635181382614648,LB_to_B
1166193,2024-06-06,LB,2026-02-01,B,1.6563997262149213,LB_to_B
1166575,2019-05-20,LB,2025-10-06,B,6.381930184804928,LB_to_B
1167480,2021-09-27,LB,2025-12-16,B,4.219028062970568,LB_to_B
1167653,2021-09-15,LB,2026-02-01,B,4.380561259411362,LB_to_B
1167762,2020-09-30,LB,2026-01-28,B,5.327857631759069,LB_to_B
1168272,2021-05-26,LB,2026-01-24,B,4.6652977412731005,LB_to_B
1168645,2021-06-12,LB,2026-02-01,B,4.640657084188912,LB_to_B
1168704,2021-10-07,LB,2024-11-06,B,3.082819986310746,LB_to_B
1176283,2021-04-01,P,2023-10-12,LP,2.529774127310062,P_to_LP
1180720,2021-07-10,LP,2025-05-08,P,3.8275154004106775,LP_to_P
1180918,2020-08-24,LB,2026-02-01,B,5.4401095140314855,LB_to_B
1186376,2021-06-16,LB,2026-01-24,B,4.607802874743326,LB_to_B
1187069,2018-08-12,LB,2024-06-01,B,5.804243668720055,LB_to_B
1191459,2018-08-25,LB,2026-01-18,B,7.40041067761807,LB_to_B
1191795,2019-09-09,LB,2026-01-12,B,6.3436002737850785,LB_to_B
1192252,2021-07-26,LP,2024-05-23,P,2.8254620123203287,LP_to_P
1192766,2021-07-21,LB,2026-01-19,B,4.498288843258043,LB_to_B
1193267,2018-09-11,LB,2026-01-25,B,7.3730321697467485,LB_to_B
1193803,2019-05-28,B,2019-12-10,LB,0.5366187542778919,B_to_LB
1194156,2020-05-19,LB,2025-11-18,B,5.500342231348392,LB_to_B
1215010,2021-01-11,LB,2023-08-21,B,2.6064339493497606,LB_to_B
1228048,2015-08-05,LB,2019-08-06,B,4.002737850787132,LB_to_B
1246944,2019-11-22,LB,2025-07-13,B,5.639972621492129,LB_to_B
1293808,2015-08-03,LB,2019-08-21,B,4.049281314168378,LB_to_B
1297595,2023-04-28,P,2024-05-07,LP,1.0266940451745379,P_to_LP
1317486,2021-07-20,LP,2026-01-28,P,4.525667351129363,LP_to_P
1323105,2019-10-22,P,2025-09-08,LP,5.880903490759754,P_to_LP
1324047,2020-05-04,LP,2024-04-04,P,3.917864476386037,LP_to_P
1326575,2023-07-10,P,2024-05-08,LP,0.8295687885010267,P_to_LP
1344687,2017-04-03,P,2019-09-01,LP,2.412046543463381,P_to_LP
1350495,2023-01-24,LP,2024-11-29,P,1.8480492813141685,LP_to_P
1351401,2020-02-20,LB,2025-02-26,VUS,5.018480492813142,LB_to_VUS
1355657,2024-02-02,LP,2024-02-06,P,0.010951403148528405,LP_to_P
1362201,2021-05-01,P,2024-06-30,LP,3.164955509924709,P_to_LP
1362349,2023-06-30,P,2024-03-25,LP,0.7364818617385352,P_to_LP
1363432,2024-02-20,P,2024-05-07,LP,0.2108145106091718,P_to_LP
1363964,2023-07-13,LP,2025-09-02,P,2.1409993155373033,LP_to_P
1378950,2016-01-01,LP,2023-05-25,VUS,7.394934976043806,LP_to_VUS
1379652,2021-12-08,LP,2025-12-27,P,4.05201916495551,LP_to_P
1393483,2021-12-15,VUS,2023-07-07,LB,1.5578370978781657,VUS_to_LB
1406457,2024-02-07,LP,2024-10-04,P,0.6570841889117043,LP_to_P
1413296,2019-05-02,LB,2023-09-25,VUS,4.399726214921286,LB_to_VUS
1422218,2022-01-25,P,2024-04-11,LP,2.209445585215606,P_to_LP
1427276,2024-04-20,LP,2025-09-15,P,1.404517453798768,LP_to_P
1431638,2023-10-17,LP,2023-11-28,P,0.11498973305954825,LP_to_P
1435158,2021-10-03,P,2024-06-18,LP,2.707734428473648,P_to_LP
1451775,2024-04-23,LP,2025-02-19,P,0.8268309377138946,LP_to_P
1452383,2023-11-24,LP,2025-07-31,P,1.6837782340862424,LP_to_P
1453471,2023-05-22,P,2024-04-17,LP,0.9062286105407256,P_to_LP
1453940,2023-11-10,P,2024-03-08,LP,0.3258042436687201,P_to_LP
1454613,2023-05-10,LP,2026-01-09,P,2.6694045174537986,LP_to_P
1455123,2024-05-14,LP,2025-03-05,P,0.8076659822039699,LP_to_P
1456416,2022-04-28,LP,2023-10-05,P,1.4373716632443532,LP_to_P
1456425,2023-08-10,P,2024-03-24,LP,0.621492128678987,P_to_LP
1457941,2022-09-26,LP,2025-08-21,P,2.9021218343600275,LP_to_P
1458722,2021-07-15,LP,2025-11-24,P,4.361396303901437,LP_to_P
1459367,2023-10-04,P,2024-03-17,LP,0.4517453798767967,P_to_LP
1472471,2021-04-12,LB,2025-10-07,VUS,4.487337440109514,LB_to_VUS
1492845,2022-02-21,LP,2025-09-02,P,3.5290896646132786,LP_to_P
1505578,2023-10-03,P,2024-09-21,LP,0.9691991786447639,P_to_LP
1506352,2021-12-28,LB,2022-09-23,VUS,0.7364818617385352,LB_to_VUS
1526225,2022-03-22,P,2023-03-24,LP,1.0047912388774811,P_to_LP
1526374,2021-07-21,LB,2026-01-06,B,4.462696783025325,LB_to_B
1529224,2021-10-21,LB,2026-01-21,B,4.251882272416153,LB_to_B
1533003,2025-01-13,LB,2025-04-12,VUS,0.243668720054757,LB_to_VUS
1544689,2025-07-01,LB,2026-01-07,B,0.5201916495550992,LB_to_B
1554659,2025-03-21,LP,2025-08-18,P,0.4106776180698152,LP_to_P
1562604,2020-12-16,LB,2025-09-08,B,4.728268309377139,LB_to_B
1586785,2021-12-23,LB,2025-09-23,B,3.7508555783709787,LB_to_B
1592052,2021-10-15,LB,2025-03-21,VUS,3.430527036276523,LB_to_VUS
1598027,2021-11-12,LB,2026-01-20,B,4.188911704312115,LB_to_B
1599031,2019-02-22,LB,2025-12-11,B,6.80082135523614,LB_to_B
1599258,2025-08-20,B,2026-03-01,LB,0.5284052019164955,B_to_LB
1600004,2022-07-05,LB,2025-12-17,B,3.4524298425735798,LB_to_B
1601293,2021-11-12,LB,2026-01-07,B,4.153319644079398,LB_to_B
1603248,2024-07-01,LB,2025-09-10,B,1.1937029431895962,LB_to_B
1609843,2017-07-19,LB,2025-02-23,B,7.600273785078714,LB_to_B
1619567,2018-05-01,LB,2025-01-06,B,6.685831622176591,LB_to_B
1624422,2023-01-01,VUS,2025-10-23,LB,2.809034907597536,VUS_to_LB
1643141,2023-07-11,LB,2025-08-10,B,2.083504449007529,LB_to_B
1653522,2021-12-02,LB,2024-10-15,B,2.869267624914442,LB_to_B
1658240,2021-10-03,LB,2026-01-27,B,4.317590691307323,LB_to_B
1661023,2020-01-24,B,2026-02-01,LB,6.023271731690623,B_to_LB
1670466,2017-10-13,LB,2025-12-15,B,8.172484599589323,LB_to_B
1670753,2023-10-01,LB,2026-01-12,B,2.2833675564681726,LB_to_B
1687206,2022-05-22,LP,2022-06-14,P,0.06297056810403832,LP_to_P
1705556,2022-09-01,LP,2024-05-27,P,1.7357973990417521,LP_to_P
1711182,2021-01-08,P,2024-12-01,VUS,3.89596167008898,P_to_VUS
1712273,2021-07-27,LP,2023-09-03,P,2.102669404517454,LP_to_P
1901843,2023-08-05,LB,2024-10-29,P,1.2347707049965777,LB_to_P
1904397,2022-12-29,P,2023-12-29,LP,0.999315537303217,P_to_LP
1949214,2023-07-17,P,2025-08-15,LP,2.080766598220397,P_to_LP
1951395,2024-04-16,B,2025-12-30,LB,1.7056810403832992,B_to_LB
1957318,2022-01-01,VUS,2026-01-24,P,4.0629705681040384,VUS_to_P
2009651,2022-12-14,LP,2024-04-06,P,1.3114305270362765,LP_to_P
2016927,2022-07-14,P,2025-03-13,LP,2.6639288158795345,P_to_LP
2019892,2022-08-05,P,2024-04-24,LP,1.7193702943189597,P_to_LP
2044174,2022-10-08,LP,2023-09-15,P,0.9363449691991786,LP_to_P
2046391,2022-04-18,P,2023-01-01,LP,0.7063655030800822,P_to_LP
2049439,2024-04-01,LB,2025-10-08,B,1.5195071868583163,LB_to_B
2051371,2025-04-22,B,2025-08-21,LB,0.33127994524298426,B_to_LB
2056019,2024-08-12,LB,2025-12-15,B,1.3415468856947297,LB_to_B
2056365,2024-02-20,LP,2024-10-10,P,0.6379192334017796,LP_to_P
2060101,2023-10-01,LB,2025-12-31,B,2.2505133470225873,LB_to_B
2067207,2024-04-19,LB,2025-11-23,B,1.596167008898015,LB_to_B
2068552,2023-04-24,LB,2026-01-27,B,2.7624914442162902,LB_to_B
2076843,2022-10-18,LB,2025-12-19,B,3.1704312114989732,LB_to_B
2083818,2024-04-20,LP,2024-06-22,P,0.17248459958932238,LP_to_P
2142132,2022-02-13,P,2024-03-14,LP,2.080766598220397,P_to_LP
2147441,2023-02-07,LP,2025-06-12,P,2.3436002737850785,LP_to_P
2148366,2023-12-11,VUS,2024-02-07,LB,0.15879534565366188,VUS_to_LB
2153361,2024-03-06,LB,2025-03-16,B,1.0266940451745379,LB_to_B
2154926,2022-02-19,P,2024-01-04,LP,1.8726899383983573,P_to_LP
2158742,2021-04-05,P,2022-07-14,LP,1.273100616016427,P_to_LP
2160287,2024-01-12,P,2024-05-01,LP,0.30116358658453113,P_to_LP
2165068,2022-09-05,P,2025-07-25,LP,2.8856947296372346,P_to_LP
2168890,2024-04-05,LP,2024-07-12,P,0.2683093771389459,LP_to_P
2172085,2022-05-25,P,2024-01-24,LP,1.6673511293634498,P_to_LP
2191074,2020-01-31,LB,2024-08-06,B,4.514715947980835,LB_to_B
2196405,2022-06-10,P,2025-07-15,LP,3.0965092402464065,P_to_LP
2203534,2024-03-23,LP,2026-01-27,P,1.8480492813141685,LP_to_P
2438883,2021-12-15,LP,2025-01-07,P,3.0636550308008212,LP_to_P
